epoch,loss,accuracy,val_loss,val_accuracy
0,0.9213187974819448,0.5,0.9136049206135795,0.499542236328125
1,0.4146660887345206,0.8103485107421875,0.42599554258049466,0.807403564453125
2,0.33877913637115853,0.8548545837402344,0.4136128868558444,0.810760498046875
3,0.3055460819759901,0.8721923828125,0.41593377423123457,0.818756103515625
4,0.2799472678816528,0.8846435546875,0.49664844569633715,0.795440673828125
5,0.25960060129727935,0.8939933776855469,0.43921510805375874,0.81060791015625
6,0.2419835573500677,0.9025344848632812,0.4539967712480575,0.81561279296875
7,0.2266663188001985,0.9105491638183594,0.45988605869933963,0.81005859375
8,0.21391071962079877,0.915924072265625,0.4778711144172121,0.807098388671875
9,0.20088463354750274,0.9214019775390625,0.49361444159876555,0.812103271484375
10,0.1905438328949458,0.9263038635253906,0.5383495089772623,0.7947998046875
11,0.18071518361648486,0.9301681518554688,0.5617583805578761,0.796417236328125
12,0.16996139616821893,0.9346694946289062,0.5746676217531785,0.792022705078125
13,0.1611845518887094,0.938629150390625,0.5614790763647761,0.80291748046875
14,0.15286755271426955,0.942352294921875,0.5543253785872366,0.794189453125
15,0.14255152048099262,0.9466018676757812,0.5361690597783308,0.80548095703125
16,0.13476909499377143,0.9498405456542969,0.6400317871011794,0.784149169921875
17,0.12861471927044477,0.9521942138671875,0.5537152602919377,0.807159423828125
18,0.12098388935191906,0.9551277160644531,0.6658960758941248,0.792633056640625
19,0.11236903303233703,0.9584884643554688,0.8316819116589613,0.7576904296875
20,0.10714250472551612,0.9609489440917969,0.7051861338259187,0.78411865234375
21,0.1005141269242813,0.9634208679199219,0.9037347521516494,0.7579345703125
22,0.09584451334399091,0.9656448364257812,0.7808644173201174,0.786102294921875
23,0.09004899312867565,0.9676170349121094,0.7483520330279134,0.78564453125
24,0.08450678715189497,0.9694976806640625,0.8436513085616753,0.793609619140625
25,0.07996444394416358,0.9713096618652344,0.7369957300834358,0.790618896484375
26,0.07561051480433889,0.9725990295410156,0.8344834639865439,0.78466796875
27,0.07151892032084106,0.9739990234375,0.9733728189603426,0.7777099609375
28,0.06768356903842232,0.9756278991699219,0.933822532184422,0.775238037109375
29,0.06368580737910179,0.9771766662597656,0.8125385736930184,0.80316162109375
30,0.06118342927868525,0.9781379699707031,1.1131874173297547,0.772186279296875
31,0.059983863206412025,0.9787254333496094,0.9589593809505459,0.78485107421875
32,0.05602214890382129,0.9798660278320312,1.1866907996009104,0.77520751953125
33,0.05399609581280629,0.9809150695800781,1.0242745589930564,0.7880859375
34,0.050600121041355806,0.9818305969238281,1.045120777504053,0.7904052734375
35,0.04854714184017439,0.982513427734375,1.1272136009065434,0.7744140625
36,0.047596210804329075,0.9830780029296875,0.9691247848095372,0.782012939453125
37,0.04620866328141915,0.9837303161621094,0.9311648986185901,0.801788330078125
38,0.04387283963791333,0.9841499328613281,1.0054284814978018,0.785369873046875
39,0.0426768783721343,0.9848747253417969,0.864844077557791,0.797393798828125
40,0.041077029054562786,0.9852409362792969,1.092930760816671,0.774261474609375
41,0.040600248882483925,0.9853858947753906,1.0245894421823323,0.793212890625
42,0.03907773606127307,0.9859237670898438,1.1353744835359976,0.78546142578125
43,0.03765156887146759,0.9866447448730469,1.4311594759928994,0.761688232421875
44,0.036773734969209215,0.9867744445800781,0.8564573937910609,0.81536865234375
45,0.03586522022833094,0.9873008728027344,1.1798383341520093,0.791168212890625
46,0.03424312024603182,0.9875869750976562,1.2800991421681829,0.780731201171875
47,0.03372984564562387,0.9879074096679688,1.1907429458806291,0.7763671875
48,0.03294935672539623,0.9882965087890625,1.3933055329252966,0.764892578125
49,0.0326429313631138,0.9883155822753906,1.1712007066817023,0.785888671875
50,0.03313725040052873,0.9882698059082031,1.1086974533391185,0.8006591796875
51,0.030548275000981562,0.9889373779296875,1.4490587289328687,0.764984130859375
52,0.030519101358805756,0.9893150329589844,1.1378151660319418,0.792449951171875
