epoch,loss,accuracy,val_loss,val_accuracy
0,0.6946217379154405,0.5017318725585938,0.6924764956347644,0.502105712890625
1,0.4905137638343149,0.771881103515625,0.46422214672202244,0.772796630859375
2,0.43872302259114804,0.8018798828125,0.4589306336129084,0.781036376953125
3,0.4226248153609049,0.8106346130371094,0.45874631038168445,0.784088134765625
4,0.41212890280075953,0.8154373168945312,0.4506383307161741,0.787933349609375
5,0.4035888229700504,0.81939697265625,0.4460581636521965,0.790496826171875
6,0.3955423463557963,0.8229598999023438,0.43906981305917725,0.793487548828125
7,0.38926836774408,0.8269157409667969,0.4353015685919672,0.79718017578125
8,0.3822569191434013,0.8298263549804688,0.43663439899683,0.79498291015625
9,0.37722622175715514,0.8330497741699219,0.4275307240022812,0.801361083984375
10,0.3720985700856545,0.8363037109375,0.4318256420956459,0.799774169921875
11,0.36697081578313373,0.8388481140136719,0.4246701171505265,0.8040771484375
12,0.3620003156574967,0.8415908813476562,0.42988414617138915,0.800323486328125
13,0.35807486878547934,0.8444862365722656,0.4130876766284928,0.810882568359375
14,0.35327452731507947,0.8464775085449219,0.4195764953910839,0.809814453125
15,0.34946525156556163,0.848480224609375,0.4234747460577637,0.804351806640625
16,0.3457673419252387,0.8510894775390625,0.4127511312253773,0.814697265625
17,0.34018761401239317,0.8536300659179688,0.41368875792250037,0.81500244140625
18,0.3371173702325905,0.8556060791015625,0.408998157014139,0.818817138671875
19,0.33332324997900287,0.8576126098632812,0.40371562624932267,0.8204345703125
20,0.3295190418502898,0.8593711853027344,0.4146855428116396,0.81158447265625
21,0.3265790174227732,0.8607902526855469,0.4228935256251134,0.81195068359375
22,0.32373268700030167,0.8641166687011719,0.41510751558234915,0.816314697265625
23,0.3201987065040157,0.8653221130371094,0.4022001910780091,0.817596435546875
24,0.31734958434390137,0.8670005798339844,0.40783077452215366,0.8226318359375
25,0.31455241022922564,0.8681449890136719,0.41810176815488376,0.81097412109375
26,0.3118395336496178,0.8689460754394531,0.3878502028819639,0.828521728515625
27,0.3083637057861779,0.8714485168457031,0.40761190972989425,0.8197021484375
28,0.30597045708054793,0.8728408813476562,0.41576494881883264,0.8157958984375
29,0.3030839151906548,0.8743972778320312,0.4384850466158241,0.811126708984375
30,0.30013485086965375,0.8758316040039062,0.3880408160039224,0.829132080078125
31,0.2975634390331834,0.8772315979003906,0.4033767514338251,0.827056884765625
32,0.29582669274532236,0.8782463073730469,0.40375493592000566,0.824798583984375
33,0.29339667802378244,0.8792877197265625,0.4054735350655392,0.82928466796875
34,0.2906890280501102,0.8808135986328125,0.3995914135884959,0.8277587890625
35,0.28818327467342897,0.8819046020507812,0.40102137354551814,0.83087158203125
36,0.2864734742379369,0.882720947265625,0.3861680547124706,0.83251953125
37,0.28373886314511765,0.8843231201171875,0.395212115108734,0.828826904296875
38,0.2810237033791054,0.8852500915527344,0.389375071215909,0.830902099609375
39,0.27956819114297105,0.8862838745117188,0.3948375001491513,0.830169677734375
40,0.277734496849007,0.8869743347167969,0.4075769504997879,0.826934814453125
41,0.2764118996910838,0.8886337280273438,0.3960014885815326,0.8306884765625
42,0.27423845510384126,0.8894195556640625,0.3808240408252459,0.8341064453125
43,0.2717664133742801,0.8902931213378906,0.39690854120999575,0.829742431640625
44,0.27010307506679965,0.89129638671875,0.4230031572806183,0.82373046875
45,0.2684660560080374,0.8918571472167969,0.4174125881108921,0.825592041015625
46,0.26614934009739954,0.8929557800292969,0.4304509320645593,0.818634033203125
47,0.2648985584073671,0.8935813903808594,0.4207976603647694,0.825958251953125
48,0.2626192125298985,0.894439697265625,0.41235589791904204,0.8262939453125
49,0.26153820742547396,0.8952865600585938,0.40502217048197053,0.829437255859375
50,0.260489604972463,0.8958549499511719,0.41125311129144393,0.83087158203125
51,0.257511602501836,0.8966178894042969,0.41715052266954444,0.825836181640625
52,0.2558651053732319,0.89825439453125,0.45953564209048636,0.815826416015625
53,0.2535255887632957,0.8991737365722656,0.4133118686149828,0.828643798828125
54,0.2525813466781983,0.8996467590332031,0.4140647996973712,0.827178955078125
55,0.2511905436986126,0.9004631042480469,0.4227122545707971,0.8238525390625
56,0.25015065744628373,0.9009513854980469,0.4074052420910448,0.832855224609375
57,0.24870230854321562,0.9016151428222656,0.41654010271304287,0.828399658203125
58,0.2470299685101054,0.902587890625,0.3974097439495381,0.83502197265625
59,0.2446883057073137,0.90374755859375,0.40493361721746624,0.8333740234375
60,0.2439741240159492,0.9031600952148438,0.4101434844196774,0.830810546875
61,0.24244210121287324,0.9042015075683594,0.452117473090766,0.818634033203125
62,0.24057083161460469,0.905548095703125,0.45446471488685347,0.819244384765625
63,0.24018227737542475,0.9055557250976562,0.457612325088121,0.818084716796875
64,0.2382176160099334,0.9066047668457031,0.4104916045907885,0.833740234375
65,0.23635051824840048,0.907379150390625,0.4386870110174641,0.824310302734375
66,0.23585473968887527,0.9075126647949219,0.4167525013035629,0.831512451171875
67,0.23410555052578275,0.9080238342285156,0.42362280705128796,0.829559326171875
68,0.23284402697754558,0.9095039367675781,0.43702557517099194,0.824005126953125
69,0.23149162011213775,0.9093170166015625,0.4206734217586927,0.829742431640625
70,0.23006222754520422,0.9098129272460938,0.4145893570384942,0.833770751953125
71,0.22942353580037889,0.9104194641113281,0.4306734856509138,0.82855224609375
72,0.22852340199096943,0.9103965759277344,0.4438728983514011,0.822540283203125
73,0.22627018380262598,0.9119834899902344,0.4245500458055176,0.82818603515625
74,0.22541072941567109,0.91229248046875,0.42686655043507926,0.829437255859375
75,0.22322037904450553,0.9129066467285156,0.4443101776414551,0.82623291015625
76,0.2226069096923311,0.91357421875,0.4184108611079864,0.83074951171875
77,0.2217264063856419,0.9134445190429688,0.43191914074122906,0.82818603515625
78,0.2197094943094271,0.9152450561523438,0.4071565016347449,0.836151123046875
79,0.2189836433644814,0.9151039123535156,0.46986372862011194,0.8106689453125
80,0.21768279375373822,0.916229248046875,0.47318593913223594,0.818084716796875
81,0.21591078899109561,0.916839599609375,0.4307096606644336,0.83050537109375
82,0.21601070823635382,0.9169387817382812,0.4041006884945091,0.83441162109375
83,0.21495582194074814,0.9168968200683594,0.40838536494993605,0.836151123046875
84,0.212994504479866,0.9181442260742188,0.4488710897276178,0.8216552734375
85,0.21230035171993222,0.9188880920410156,0.3938358720042743,0.84051513671875
86,0.21148916706079035,0.9184608459472656,0.42249222708051093,0.8343505859375
87,0.2102217759756968,0.9192886352539062,0.43345869224867783,0.83270263671875
88,0.20906827232738578,0.919219970703125,0.42556717703700997,0.832977294921875
89,0.20784366850239167,0.9198074340820312,0.4686734027345665,0.818817138671875
90,0.2067605127394927,0.9206314086914062,0.481525860610418,0.816680908203125
91,0.20632639993709745,0.9204177856445312,0.4451297720661387,0.82562255859375
92,0.20394645202031825,0.9220237731933594,0.48388743356917985,0.81866455078125
93,0.2030748693841815,0.922210693359375,0.471312540845247,0.820098876953125
94,0.20216866721330007,0.92236328125,0.46290556850726716,0.820892333984375
95,0.20050330266167293,0.9231338500976562,0.48385339899687096,0.820098876953125
96,0.20090013909430127,0.9232177734375,0.43501011675107293,0.831817626953125
97,0.1989194698544452,0.9239425659179688,0.46488398770452477,0.826263427734375
98,0.1976588936340704,0.9246673583984375,0.4883160177851096,0.824188232421875
99,0.19662474533924978,0.9245681762695312,0.4389569699706044,0.835906982421875
100,0.19605127826616808,0.9252128601074219,0.4889089839125518,0.813262939453125
