epoch,loss,accuracy,val_loss,val_accuracy
0,0.7080709438450867,0.5,0.7070726198144257,0.499542236328125
1,0.48239500921044964,0.7733688354492188,0.4620938888983801,0.784942626953125
2,0.41210102595505305,0.8137359619140625,0.4369986715610139,0.80291748046875
3,0.39703923650449724,0.8219032287597656,0.44324290251825005,0.79486083984375
4,0.3879919001046801,0.82672119140625,0.42649219173472375,0.8072509765625
5,0.381459014108259,0.8302040100097656,0.43452061351854354,0.80035400390625
6,0.3758507694474247,0.8339271545410156,0.42096796361147426,0.806304931640625
7,0.3696678416163195,0.8368797302246094,0.43766676081577316,0.7999267578125
8,0.36455360194668174,0.8402290344238281,0.4286294982302934,0.80401611328125
9,0.35888874994634534,0.8432464599609375,0.41959230677457526,0.809539794921875
10,0.35397797339828685,0.8459587097167969,0.40595454748836346,0.816009521484375
11,0.34944374642145704,0.8489189147949219,0.40582471012021415,0.813629150390625
12,0.345005717001186,0.8510589599609375,0.40964922175044194,0.81378173828125
13,0.34096283089820645,0.8540115356445312,0.39695548472809605,0.821014404296875
14,0.336746035667602,0.8564605712890625,0.3984167438466102,0.81884765625
15,0.33301979672251036,0.8580513000488281,0.40747239501797594,0.814178466796875
16,0.32853880042239325,0.8613548278808594,0.3903169175609946,0.822265625
17,0.32409774533152813,0.8631057739257812,0.4144994190428406,0.81597900390625
18,0.3214724213212321,0.8647384643554688,0.4258127329230774,0.80999755859375
19,0.31768615298642544,0.86669921875,0.41093331910087727,0.814483642578125
20,0.31501643390220124,0.8681678771972656,0.4093368957110215,0.818145751953125
21,0.3116678827391297,0.8698768615722656,0.43347945794812404,0.80865478515625
22,0.30873164065997116,0.8716354370117188,0.397542595397681,0.82275390625
23,0.3059067306730867,0.872955322265625,0.43417780587333255,0.812530517578125
24,0.30366884504474,0.8740921020507812,0.3981600916595198,0.82318115234375
25,0.300432711133908,0.87615966796875,0.42958272609394044,0.8101806640625
26,0.2980611527727888,0.8767356872558594,0.432206402590964,0.81414794921875
27,0.29595068180788076,0.8776435852050781,0.3922034563147463,0.827117919921875
28,0.2932277254785731,0.878997802734375,0.4332207262632437,0.806427001953125
29,0.2913079820027633,0.8802604675292969,0.4152314794482663,0.820159912109375
30,0.28872121499261993,0.881927490234375,0.4185914754343685,0.81988525390625
31,0.2866391103780188,0.8829879760742188,0.40849403679021634,0.82611083984375
32,0.28421883197370335,0.88409423828125,0.3902435543423053,0.8302001953125
33,0.2825193157113972,0.8850784301757812,0.40214947154163383,0.82562255859375
34,0.27977904067483905,0.8859329223632812,0.4282722217030823,0.8203125
35,0.2781013464482385,0.8867950439453125,0.39776450156932697,0.82379150390625
36,0.2759244597655197,0.8879966735839844,0.3947455504385289,0.826873779296875
37,0.273599097650731,0.8893508911132812,0.4188605196250137,0.818756103515625
38,0.273127974865929,0.8891868591308594,0.4129842274414841,0.821014404296875
39,0.2704729396082257,0.8903312683105469,0.42654327492346056,0.818695068359375
40,0.26916886170693033,0.890899658203125,0.4066148998681456,0.8282470703125
41,0.2671369819654501,0.8926620483398438,0.40357362289796583,0.829010009765625
42,0.2654448404282448,0.8930282592773438,0.4468033581506461,0.815673828125
43,0.26410006523656193,0.8937339782714844,0.42835221625864506,0.8251953125
44,0.2627022489268711,0.8946609497070312,0.42923027026699856,0.821624755859375
45,0.26045862956743804,0.8956718444824219,0.4164944437216036,0.82415771484375
46,0.25845443347498076,0.8960342407226562,0.4249123799672816,0.8206787109375
47,0.25815502895966347,0.8962631225585938,0.41754141240380704,0.82318115234375
48,0.25700029630934296,0.8974456787109375,0.41614260588539764,0.825164794921875
49,0.25494617055665003,0.8981781005859375,0.41591610957402736,0.82281494140625
50,0.25290113917981216,0.8993721008300781,0.4258433452050667,0.8272705078125
51,0.2513299804832059,0.9001121520996094,0.3945227940857876,0.8309326171875
52,0.25017074695642805,0.900634765625,0.4215517298434861,0.8272705078125
53,0.24843294279344263,0.9018898010253906,0.4118772135989275,0.828643798828125
54,0.24775977943681937,0.9012336730957031,0.42993113354896195,0.81756591796875
55,0.24602761338246637,0.9023323059082031,0.4004154459980782,0.82965087890625
56,0.244631629982905,0.9030532836914062,0.42620236496441066,0.820098876953125
57,0.24344354719687544,0.9040031433105469,0.4448398412496317,0.827056884765625
58,0.24208065691709635,0.9043464660644531,0.42182959223282523,0.826904296875
59,0.24116318574124307,0.9048233032226562,0.3989019894215744,0.832550048828125
60,0.23926270083757117,0.9057235717773438,0.40788302160217427,0.833709716796875
61,0.2384449617984501,0.9056320190429688,0.42578586595482193,0.82733154296875
62,0.2363499858038267,0.9071121215820312,0.4081476790306624,0.835113525390625
63,0.23613859258330194,0.9067649841308594,0.4395692355465144,0.825286865234375
64,0.2352495606191951,0.9076080322265625,0.4355324285279494,0.82525634765625
65,0.23373461960363784,0.9080772399902344,0.44422681810101494,0.828094482421875
66,0.231642433682282,0.9089393615722656,0.43022884221863933,0.826690673828125
67,0.23093058630001906,0.90960693359375,0.46573591584456153,0.82232666015625
68,0.23006718710712448,0.9098472595214844,0.43415184775949456,0.827545166015625
69,0.22934047608578112,0.9101905822753906,0.43057289664284326,0.828643798828125
70,0.22722610945311317,0.9110107421875,0.5075874210160691,0.80926513671875
71,0.22574286613053118,0.9110832214355469,0.41169582889415324,0.8251953125
72,0.22449575699101842,0.9121322631835938,0.40882849699119106,0.8331298828125
73,0.22346267990178603,0.9126510620117188,0.4473980554321315,0.828460693359375
74,0.22198135347753123,0.9131011962890625,0.44266753483680077,0.827178955078125
75,0.2212453857791843,0.9136009216308594,0.4368049886834342,0.831756591796875
76,0.22019520312096574,0.9143486022949219,0.41234425026050303,0.834716796875
77,0.21916954648622777,0.9145774841308594,0.4434861258196179,0.828338623046875
78,0.2173207937466941,0.91552734375,0.4363834058021894,0.832000732421875
79,0.21714996162609168,0.9152755737304688,0.45612562622409314,0.821990966796875
80,0.2161893295851769,0.9160537719726562,0.4408001035480993,0.83160400390625
81,0.21433237993096554,0.9166183471679688,0.4383379594364669,0.829742431640625
82,0.21426099983909808,0.9171066284179688,0.458408191712806,0.825469970703125
83,0.21275897733994498,0.9171676635742188,0.4512713025906123,0.83258056640625
84,0.21158932620619453,0.9178199768066406,0.489473939553136,0.814239501953125
85,0.21078922366177721,0.9183502197265625,0.4566500582441222,0.82965087890625
86,0.2101644520280388,0.9185256958007812,0.4541117657208815,0.8265380859375
87,0.20896853744488908,0.919403076171875,0.4912563497200608,0.819915771484375
88,0.2081397606889368,0.9201278686523438,0.45458991240593605,0.82659912109375
89,0.206212691098699,0.9203910827636719,0.48253891663625836,0.826812744140625
90,0.20434224703058135,0.9207954406738281,0.46330103604122996,0.829925537109375
91,0.2046377373590076,0.9208297729492188,0.44443933085130993,0.831878662109375
92,0.20312014173578063,0.9222183227539062,0.4827781669446267,0.819091796875
93,0.2028126755176345,0.9225921630859375,0.4598593380651437,0.82916259765625
94,0.20227027480996185,0.9224815368652344,0.45513169503828976,0.827972412109375
95,0.2000750108181819,0.9233360290527344,0.43093060071987566,0.836029052734375
96,0.19917234649437887,0.9232139587402344,0.48194869971484877,0.822509765625
97,0.1987121490874415,0.9237899780273438,0.4602147515688557,0.828094482421875
98,0.1967378617837312,0.9237785339355469,0.47200838159187697,0.82696533203125
99,0.19596588105241608,0.924896240234375,0.4520180306426482,0.82989501953125
100,0.1955233040780513,0.9250640869140625,0.4473126899683848,0.83251953125
