epoch,loss,accuracy,val_loss,val_accuracy
0,0.6951224599906709,0.45401763916015625,0.6951636379817501,0.4571533203125
1,0.4848333340341924,0.7741279602050781,0.46176412474596873,0.777984619140625
2,0.4174969153973507,0.8113784790039062,0.4507889909436926,0.78131103515625
3,0.40195814677281305,0.8188934326171875,0.4377262130728923,0.787261962890625
4,0.39174999946772004,0.8250350952148438,0.43128079880261794,0.797119140625
5,0.3836360496097768,0.8296928405761719,0.43057691620197147,0.792694091796875
6,0.37553059470519656,0.8342361450195312,0.41952050718828104,0.80401611328125
7,0.3689779394044308,0.8380241394042969,0.4482172237476334,0.78155517578125
8,0.36303331035742303,0.8416328430175781,0.42873698117909953,0.79693603515625
9,0.3573597524118668,0.8447608947753906,0.4060183667752426,0.81048583984375
10,0.35217442703287816,0.8483543395996094,0.410134529665811,0.807373046875
11,0.34765280894498574,0.8508110046386719,0.4033385871734936,0.812225341796875
12,0.3431810489673808,0.8534507751464844,0.43825689633376896,0.791229248046875
13,0.3381769302468456,0.855743408203125,0.4167369123897515,0.806488037109375
14,0.33479086748775444,0.8579902648925781,0.4105461670551449,0.81268310546875
15,0.33068714707769686,0.8602828979492188,0.394188555132132,0.8170166015625
16,0.32644177243855665,0.8614578247070312,0.3960369441192597,0.821197509765625
17,0.3232604918484867,0.8641853332519531,0.40667752994340844,0.814971923828125
18,0.32014564720520866,0.8655738830566406,0.3966381970094517,0.824859619140625
19,0.31695982328164973,0.8665962219238281,0.395241376303602,0.819549560546875
20,0.31360880538704805,0.8690681457519531,0.4059409999172203,0.81396484375
21,0.31041553249087883,0.8700485229492188,0.3848708850564435,0.826446533203125
22,0.30710916097450536,0.8718833923339844,0.38191780261695385,0.829315185546875
23,0.3047015644933708,0.873260498046875,0.3794291020894889,0.834228515625
24,0.301776941108983,0.8743247985839844,0.37623479167814367,0.836273193359375
25,0.2991558558169345,0.8754119873046875,0.38187030819244683,0.837921142578125
26,0.296368699921004,0.877044677734375,0.3783757739001885,0.833587646484375
27,0.2946491397524369,0.8787002563476562,0.3732923466304783,0.836944580078125
